Stray Bullet,"00:42:40,360 --> 00:42:42,800",Speaker_2,وبينما كانوا ينسحبون، حاصرهم الأعداء,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:42:43,040 --> 00:42:47,120",Speaker_1,من منطقتي المنصورية والحازمية، وخرجوا من خنادق بنوها تحت الأرض,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:42:47,880 --> 00:42:50,000",Speaker_2,لكن كان جنودنا مستعدين خلال الهجوم الثاني,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:42:50,080 --> 00:42:53,240",Speaker_1,لقد دمروا شارع بعلبكية بقنابل المولوتوف,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:42:53,360 --> 00:42:56,520",Speaker_2,كل البيوت هناك كان فيها ملاجئ تحت الأرض,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:42:56,600 --> 00:42:58,440",Speaker_1,يمكنك سماعهم يصرخون,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:42:58,520 --> 00:43:00,280",Speaker_2,استحقوا ذلك فهم شعب غادر,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:00,360 --> 00:43:03,320",Speaker_1,كان الصليب الأحمر في المخيم ولم يتوقفوا عن إطلاق النار,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:03,400 --> 00:43:04,840",Speaker_2,واستمروا في الهجوم بين الحين والأخر،,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:04,920 --> 00:43:07,080",Speaker_1,وتذرعوا بأنهم ينقذون جرحاهم أوغاد,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:07,200 --> 00:43:09,560",Speaker_2,لكن أدى جنودنا الواجب وقتلوا الكثيرين منهم,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:09,640 --> 00:43:11,840",Speaker_1,كان لديهم كل الحق لقد غضبوا,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:11,920 --> 00:43:14,080",Speaker_2,أنا لا أختلف معك، لكن أن يقوموا بسحب الجثث العارية في الشوارع,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:14,160 --> 00:43:15,560",Speaker_1,أمام النساء والأطفال,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:15,640 --> 00:43:19,200",Speaker_2,هذا فظيع وكذلك إطلاق النار في كل مكان,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:19,280 --> 00:43:21,600",Speaker_1,ما ذنب الذين قُتلوا على الشرفات بطلقات طائشة؟,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:21,720 --> 00:43:22,880",Speaker_2,هذا غير مقبول,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:23,360 --> 00:43:26,280",Speaker_1,مع كامل احترامي لما قلته، فالكلام سهل,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:26,800 --> 00:43:29,080",Speaker_2,كانت أعصابهم محطمة طوال اليوم,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:29,440 --> 00:43:30,920",Speaker_1,الجنود يقاتلون بشكل متواصل,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:31,080 --> 00:43:33,480",Speaker_2,دون أن يحظوا بالنوم، إما أن يقتلوا أو يُقتلوا,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:33,920 --> 00:43:35,600",Speaker_1,لقد نجوا بأعجوبة,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:36,200 --> 00:43:39,920",Speaker_2,هذه هي طبيعة الحرب منذ زمن طويل كان عليهم فعل ذلك,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:40,560 --> 00:43:43,160",Speaker_1,في السابق إن لم يحمل المقاتل رأس عدوه في طريق عودته للمنزل,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:43,240 --> 00:43:44,360",Speaker_2,كان أهله يقومون بقتله,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:45,200 --> 00:43:46,960",Speaker_1,لأنه جلب لهم الخزي,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:47,080 --> 00:43:49,960",Speaker_2,على عكس الآن، حيث يكون الشخص بطلًا لكن تكرهه النساء وتشمئز منه,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:50,520 --> 00:43:53,480",Speaker_1,والذين يقومون بوضع أكياس على رؤوس أعدائهم,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:53,560 --> 00:43:55,640",Speaker_2,ويقومون بقتلهم بالغابة، فكيف تصفين هؤلاء؟,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:43:57,120 --> 00:43:58,800",Speaker_1,لا علاقة لذلك بالأمر,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:01,280 --> 00:44:02,480",Speaker_2,أنت محقة,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:02,600 --> 00:44:04,320",Speaker_1,عمل مشين كهذا لا علاقة له بالحرب,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:04,840 --> 00:44:06,560",Speaker_2,بل بالشخص الذي ارتكبها,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:07,200 --> 00:44:08,360",Speaker_1,أي عمل مشين؟,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:09,320 --> 00:44:11,640",Speaker_2,أين سمعت عن هذا على أي حال؟,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:11,840 --> 00:44:14,040",Speaker_1,وسنسمع المزيد من هذا يا بني,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:15,520 --> 00:44:17,600",Speaker_2,ليحفظنا الله من بعضنا,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:18,320 --> 00:44:21,160",Speaker_1,إن الله غفور رحيم لا يزال هناك أناس أخيار في هذا العالم,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:21,360 --> 00:44:24,080",Speaker_2,كان جدي يقول، لن يسقط العالم أبدًا,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:24,200 --> 00:44:25,920",Speaker_1,برأيي حان الوقت لتناول الطعام,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:26,640 --> 00:44:28,880",Speaker_2,رائحة الأكل شهية نحن جائعون,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:29,000 --> 00:44:32,080",Speaker_1,بالطبع، أرجوكم تفضلوا العشاء جاهز,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:32,360 --> 00:44:34,840",Speaker_2,طهيت لكم الملوخية أتمنى أن تنال إعجابكم,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:35,440 --> 00:44:37,280",Speaker_1,هيا لنتناول الطعام,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:38,320 --> 00:44:39,240",Speaker_2,تفضل يا صهري,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:41,720 --> 00:44:43,000",Speaker_1,هيا، تفضلوا لتناول الطعام,039bfd3f-312e-435c-86e9-62e2b17fd280
Stray Bullet,"00:44:55,480 --> 00:44:56,680",Speaker_1,أهلًا بكم,b63c3308-226c-4477-9ccc-c156bfe6eec6
Stray Bullet,"00:44:57,040 --> 00:44:59,640",Speaker_2,تفضلوا بالجلوس أهلًا بكم,b63c3308-226c-4477-9ccc-c156bfe6eec6
Stray Bullet,"00:45:04,200 --> 00:45:06,960",Speaker_1,أهلًا بكم تشرفنا بوجودكم,b63c3308-226c-4477-9ccc-c156bfe6eec6
Stray Bullet,"00:45:08,640 --> 00:45:13,520",Speaker_2,يا للروعة، يبدو الطعام شهيًا بالطبع سيعجبنا,b63c3308-226c-4477-9ccc-c156bfe6eec6
Stray Bullet,"00:45:38,280 --> 00:45:40,760",Speaker_1,العمة نهى تتقيأ إنها تحتضر,be45d4e2-8e1f-4b02-b685-da635c8d721a
Stray Bullet,"00:45:43,160 --> 00:45:44,760",Speaker_2,يا أليكسا، اذهبي واطمئني عليها,be45d4e2-8e1f-4b02-b685-da635c8d721a
Stray Bullet,"00:45:44,880 --> 00:45:45,880",Speaker_1,المعذرة,be45d4e2-8e1f-4b02-b685-da635c8d721a
Stray Bullet,"00:45:55,640 --> 00:45:57,920",Speaker_1,يا لوقاحتها ذهبت إلى الفراش,fcb2bbdb-2a53-4e5e-9c8e-00167720d597
Stray Bullet,"00:45:58,040 --> 00:45:59,200",Speaker_2,هل تقيأت كثيرًا؟,fcb2bbdb-2a53-4e5e-9c8e-00167720d597
Stray Bullet,"00:45:59,280 --> 00:46:01,160",Speaker_1,ذلك لا يهم الآن,fcb2bbdb-2a53-4e5e-9c8e-00167720d597
Stray Bullet,"00:46:01,680 --> 00:46:03,000",Speaker_2,سأتولى الأمر، اذهبي,fcb2bbdb-2a53-4e5e-9c8e-00167720d597
Stray Bullet,"00:46:03,160 --> 00:46:05,240",Speaker_1,لا عودي إلى هناك كي لا يقلقوا,fcb2bbdb-2a53-4e5e-9c8e-00167720d597
Stray Bullet,"00:46:05,320 --> 00:46:06,880",Speaker_2,سأتبعك بعد قليل,fcb2bbdb-2a53-4e5e-9c8e-00167720d597
Stray Bullet,"00:47:37,600 --> 00:47:41,480",Speaker_1,جميل، استيقظت في الوقت المناسب قد رحل الضيوف وانتهيت أنا من العمل,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:47:41,640 --> 00:47:43,880",Speaker_2,يا لك من فتاة محظوظة,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:47:44,440 --> 00:47:46,120",Speaker_1,لنأمل ألا يحدث ذلك في يوم زفافك,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:47:46,200 --> 00:47:47,920",Speaker_2,سيكون من الفظاظة أن نذهب من دونك,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:47:48,560 --> 00:47:51,240",Speaker_1,معي أو من دوني، لن يذهب أحد إلى أي مكان لا تقلقي,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:47:51,960 --> 00:47:54,120",Speaker_2,المعذرة؟ ماذا قلت؟,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:47:54,600 --> 00:47:57,160",Speaker_1,انسي أمر زفافي لقد ألغيته,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:47:57,280 --> 00:47:59,800",Speaker_2,لم أعد أريد الزواج من جان أو من أحد آخر,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:00,000 --> 00:48:03,480",Speaker_1,أريد أن أكون عانس مثلك  ويحك لن يحصل ذلك,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:03,760 --> 00:48:05,960",Speaker_2,كوني ممتنة لأنك وجدت رجلًا محترمًا,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:07,400 --> 00:48:09,280",Speaker_1,إنه معجب بك,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:09,400 --> 00:48:12,400",Speaker_2,يمكنك أن تحظي به، وتكونا سعيدين معًا,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:12,720 --> 00:48:14,320",Speaker_1,اصمتي يا لوقاحتك,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:14,640 --> 00:48:16,680",Speaker_2,أخبرتني وداد من كنت معه طوال اليوم,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:16,840 --> 00:48:19,480",Speaker_1,كانت قلقة جدًا كنت خارج المنزل لفترة طويلة,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:19,600 --> 00:48:22,000",Speaker_2,لا يهمني ما قالته لك,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:22,400 --> 00:48:23,840",Speaker_1,لكن ذلك يهمني,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:26,840 --> 00:48:29,240",Speaker_2,هل لي أن أعرف مع من كنت طوال اليوم؟,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:30,040 --> 00:48:32,600",Speaker_1,لم لا تسأل أختك ليلى؟ يبدو أنها تعرف كل شيء,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:34,360 --> 00:48:36,200",Speaker_2,إلى أين ذاهبة؟ ابقي هنا,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:36,320 --> 00:48:37,640",Speaker_1,أنت تؤلمني,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:38,680 --> 00:48:39,560",Speaker_2,عساف,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:39,800 --> 00:48:41,040",Speaker_1,اتركني إنك تؤلمني,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:41,120 --> 00:48:42,160",Speaker_2,أمي,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:42,400 --> 00:48:44,000",Speaker_1,هل تسيئين التصرف معي؟,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:48:44,200 --> 00:48:47,520",Speaker_2,ما الذي أصابك؟ هل تعرفين مع من تتعاملين؟,3347f39d-67ed-4f88-80cc-18920fcfaa5d
Stray Bullet,"00:51:51,880 --> 00:51:53,680",Speaker_1,كيف تتجرأ على ضربي؟,45ad2782-50e7-4dcd-9828-17e5c468586b
Stray Bullet,"00:51:53,840 --> 00:51:55,080",Speaker_2,اخرسي يا نهى,45ad2782-50e7-4dcd-9828-17e5c468586b
Stray Bullet,"00:51:55,280 --> 00:51:56,560",Speaker_1,لن أخرس,45ad2782-50e7-4dcd-9828-17e5c468586b
Stray Bullet,"00:51:58,120 --> 00:52:00,520",Speaker_2,عامل ابنتيك هكذا وليس أنا,45ad2782-50e7-4dcd-9828-17e5c468586b
Stray Bullet,"00:52:01,320 --> 00:52:03,840",Speaker_1,ليس لديك الحق على الإطلاق,45ad2782-50e7-4dcd-9828-17e5c468586b
Stray Bullet,"00:52:24,520 --> 00:52:26,280",Speaker_1,لا تلمسيني، لا أحتاج مساعدتك,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:26,360 --> 00:52:28,080",Speaker_2,تحملي قليلًا,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:28,680 --> 00:52:30,600",Speaker_1,إن لم نضع الثلج قد ينتفخ مكان الجرح,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:30,720 --> 00:52:32,720",Speaker_2,بالكاد ستتعافين في الوقت المناسب للزفاف,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:32,840 --> 00:52:35,960",Speaker_1,أخبرتك لن يكون هناك زفاف,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:36,440 --> 00:52:39,400",Speaker_2,هل تعتقدين أن بإمكانك قول ذلك ببساطة؟ أيتها الساقطة,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:39,560 --> 00:52:41,760",Speaker_1,ماذا سيقول الناس عنا لو لم يتم الزفاف؟,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:42,200 --> 00:52:44,600",Speaker_2,ليذهب الناس إلى الجحيم هل ستجبرونني على الزواج؟,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:44,920 --> 00:52:46,920",Speaker_1,لن أتزوج مهما حصل,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:47,200 --> 00:52:48,920",Speaker_2,أتساءل ماذا قال لك ذلك الوغد,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:49,200 --> 00:52:52,640",Speaker_1,لا تظني أنه سيعود ويطلب يدك للزواج إنه كاذب وجبان,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:52,720 --> 00:52:54,160",Speaker_2,كفى، كلاكما,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:52:54,240 --> 00:52:56,400",Speaker_1,ما الذي تتحدثين عنه؟  اصمتا,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:53:00,480 --> 00:53:04,320",Speaker_2,تجعلوني أتمنى الموت الآن بعد سماع كل هذا,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:53:07,800 --> 00:53:09,000",Speaker_1,يا لك من حمقاء,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:53:09,440 --> 00:53:10,960",Speaker_2,حمقاء وساذجة,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:53:11,280 --> 00:53:14,880",Speaker_1,إذًا هذا ما حصل لم ننته من جوزيف مارون,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:53:17,080 --> 00:53:19,480",Speaker_2,لقد قضيت اليوم مع جوزيف مارون,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:53:22,040 --> 00:53:23,560",Speaker_1,ما زلت تواعديه,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:53:26,080 --> 00:53:27,520",Speaker_2,ما زلت تقابليه,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:53:31,480 --> 00:53:34,280",Speaker_1,اخرجي من منزلي ولا تدعيني أرى وجهك مجددًا,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:53:36,000 --> 00:53:38,000",Speaker_2,لم تعودي أختي بعد الآن,171a982f-97b5-42d5-8618-ae4821957fc4
Stray Bullet,"00:54:59,120 --> 00:55:02,640",Speaker_1,لقد نسيت حقيبتها ومفاتيحها بداخلها,262d914a-93c2-457c-bae3-77797b328ee7
Stray Bullet,"00:55:03,480 --> 00:55:05,240",Speaker_2,انتظري سآتي معك,262d914a-93c2-457c-bae3-77797b328ee7
Stray Bullet,"00:55:05,800 --> 00:55:08,200",Speaker_1,لا، ابقي ارتاحي قليلًا,262d914a-93c2-457c-bae3-77797b328ee7
Stray Bullet,"00:55:08,880 --> 00:55:11,680",Speaker_2,ابقي مع أخيك غدًا يوم جديد,262d914a-93c2-457c-bae3-77797b328ee7
Stray Bullet,"01:00:11,280 --> 01:00:12,160",Speaker_1,أمي,5878eab4-bb43-4623-8d63-69a9f2a23b79
Stray Bullet,"01:00:14,600 --> 01:00:15,720",Speaker_2,أمي,5878eab4-bb43-4623-8d63-69a9f2a23b79
Stray Bullet,"01:00:18,200 --> 01:00:20,800",Speaker_1,أمي,5878eab4-bb43-4623-8d63-69a9f2a23b79
Stray Bullet,"01:00:23,640 --> 01:00:25,080",Speaker_2,أمي,5878eab4-bb43-4623-8d63-69a9f2a23b79
Stray Bullet,"01:03:04,240 --> 01:03:05,200",Speaker_1,كم هذا صعب,48ca8456-26a2-4430-843e-a05cdf1184e6
Stray Bullet,"01:03:06,520 --> 01:03:07,680",Speaker_2,لم يا ترى؟,48ca8456-26a2-4430-843e-a05cdf1184e6
Stray Bullet,"01:03:08,520 --> 01:03:10,160",Speaker_1,أتساءل من قام بلعننا,48ca8456-26a2-4430-843e-a05cdf1184e6
Stray Bullet,"01:03:13,560 --> 01:03:15,880",Speaker_2,منذ ذلك اليوم، لم نر يومًا جيدًا,48ca8456-26a2-4430-843e-a05cdf1184e6
Stray Bullet,"01:03:17,400 --> 01:03:18,480",Speaker_1,انتهى كل شيء,48ca8456-26a2-4430-843e-a05cdf1184e6
Stray Bullet,"01:03:19,960 --> 01:03:21,400",Speaker_2,يقولون إن الرب يساعد الموتى,48ca8456-26a2-4430-843e-a05cdf1184e6
Stray Bullet,"01:03:24,880 --> 01:03:26,280",Speaker_1,رأيي أن الموتى في سلام,48ca8456-26a2-4430-843e-a05cdf1184e6
Stray Bullet,"01:03:31,240 --> 01:03:33,120",Speaker_2,ليساعد الرب الأحياء,48ca8456-26a2-4430-843e-a05cdf1184e6
Stray Bullet,"01:05:08,800 --> 01:05:10,080",Speaker_1,ألا زالت على حالها؟,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:10,320 --> 01:05:12,920",Speaker_2,أجل، لكن صحتها أفضل وتبدو في وضع جيد,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:13,040 --> 01:05:13,960",Speaker_1,سترين ذلك,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:14,080 --> 01:05:15,920",Speaker_2,لم تعد تجلس بصمت لفترات طويلة,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:16,040 --> 01:05:18,680",Speaker_1,أحيانًا نجري محادثات عادية,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:18,840 --> 01:05:20,240",Speaker_2,متى نُقلت؟,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:20,400 --> 01:05:22,640",Speaker_1,منذ حوالي شهر لقد أصررت على نقلها,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:22,760 --> 01:05:25,840",Speaker_2,إنها في مكان أفضل بكثير الآن الطابق الآخر لم يكن مناسبًا لها,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:25,920 --> 01:05:28,560",Speaker_1,شكرًا جزيلًا لك يا أخت نوال أعرف أننا كنا عبئًا عليك,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:28,640 --> 01:05:31,400",Speaker_2,لا مشكلة على الإطلاق إنه عملي كما أن نهى عزيزة عليّ,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:31,520 --> 01:05:32,800",Speaker_1,إنها متعلقة جدًا بك,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:33,160 --> 01:05:35,200",Speaker_2,يا لها من جميلة، إنها ملاك,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:35,280 --> 01:05:37,560",Speaker_1,أتمنى أن تعود لحالتها الطبيعية لا أن تبقى هكذا,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:37,640 --> 01:05:40,160",Speaker_2,كله بأمر الله,29c31c11-6d5b-4e9e-8056-4feff65d65c4
Stray Bullet,"01:05:46,040 --> 01:05:49,280",Speaker_1,آخر مرة أخبرتها أنني سأعود بعد أسبوع، لكن لم أستطع ذلك,631167b8-ffea-409e-9503-dcb6368c319b
Stray Bullet,"01:05:50,360 --> 01:05:52,200",Speaker_2,من كان يعلم أننا سنخوض حربًا مجددًا؟,631167b8-ffea-409e-9503-dcb6368c319b
Stray Bullet,"01:05:52,440 --> 01:05:54,760",Speaker_1,ليساعدنا الله من كل المواد الكيميائية التي ألقونا بها,631167b8-ffea-409e-9503-dcb6368c319b
